#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
LPE509.fasta,CP003885.1,763901,764794,-,lpg2327,1-894/894,===============,0/0,100.00,100.00,vfdb,YP_096336,(lpg2327) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,770728,772653,+,ankK/legA5,1-1926/1926,===============,0/0,100.00,100.00,vfdb,YP_096331,(ankK/legA5) Dot/Icm type IV secretion system effector AnkK/LegA5 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,782245,785748,+,ceg28,1-3504/3504,===============,0/0,100.00,100.00,vfdb,YP_096320,(ceg28) Dot/Icm type IV secretion system effector Ceg28 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,793775,795178,+,ankH/legA3/ankW,1-1404/1404,===============,0/0,100.00,100.00,vfdb,YP_096309,(ankH/legA3/ankW) Dot/Icm type IV secretion system effector AnkH/LegA3 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,798762,800039,+,ylfA/legC7,1-1278/1278,===============,0/0,100.00,100.00,vfdb,YP_096307,(ylfA/legC7) Dot/Icm type IV secretion system effector LegC7/YlfA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,821526,822176,-,lpg2271,1-651/651,===============,0/0,100.00,100.00,vfdb,YP_096283,(lpg2271) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,845270,847504,+,lem21,1-2235/2235,===============,0/0,100.00,100.00,vfdb,YP_096260,(lem21) Dot/Icm type IV secretion system effector Lem21 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,859156,863013,-,lpg2239,1-3858/3858,===============,0/0,100.00,100.00,vfdb,YP_096251,(lpg2239) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,882710,884491,-,ppgA,1-1782/1782,===============,0/0,100.00,100.00,vfdb,YP_096236,(ppgA) Dot/Icm type IV secretion system effector PpgA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,885131,886354,+,lpg2223,1-1224/1224,===============,0/0,100.00,100.00,vfdb,YP_096235,(lpg2223) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,886608,887735,+,lpnE,1-1128/1128,===============,0/0,100.00,100.00,vfdb,YP_096234,(lpnE) Dot/Icm type IV secretion system effector LpnE [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,894228,896000,+,lem20,1-1773/1773,===============,0/0,100.00,100.00,vfdb,YP_096228,(lem20) Dot/Icm type IV secretion system effector Lem20 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,896021,897616,+,legA2,1-1596/1596,===============,0/0,100.00,100.00,vfdb,YP_096227,(legA2) Dot/Icm type IV secretion system effector LegA2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,906104,907204,-,wipC,1-1101/1101,===============,0/0,100.00,100.00,vfdb,YP_096218,(wipC) Dot/Icm type IV secretion system effector WipC [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,913387,913923,+,cegC4,1-537/537,===============,0/0,100.00,100.00,vfdb,YP_096212,(cegC4) Dot/Icm type IV secretion system effector CegC4 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,914089,914721,+,cegC4,1-633/633,===============,0/0,100.00,100.00,vfdb,YP_096211,(cegC4) Dot/Icm type IV secretion system effector CegC4 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,954013,955839,+,legS2,1-1827/1827,===============,0/0,100.00,100.00,vfdb,YP_096188,(legS2) Dot/Icm type IV secretion system effector LegS2 targeting mitochondria [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,963689,964948,-,lem19,1-1260/1260,===============,0/0,100.00,100.00,vfdb,YP_096179,(lem19) Dot/Icm type IV secretion system effector Lem19 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,971406,972854,+,lpg2160,1-1449/1449,===============,0/0,100.00,100.00,vfdb,YP_096173,(lpg2160) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,975340,979860,-,sdeA/laiA,1-4521/4521,===============,0/0,100.00,100.00,vfdb,YP_096170,(sdeA/laiA) Dot/Icm type IV secretion system effector LaiA/SdeA promoting bacterial adherence and uptake [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,980218,985998,-,sdeB,1-5781/5781,===============,0/0,100.00,100.00,vfdb,YP_096169,(sdeB) Dot/Icm type IV secretion system effector SdeB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,986264,988885,-,sidJ,1-2622/2622,===============,0/0,100.00,100.00,vfdb,YP_096168,(sidJ) Dot/Icm type IV secretion system effector SidJ [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,988938,989843,-,laiE,1-906/906,===============,0/0,100.00,100.00,vfdb,YP_096167,(laiE) Dot/Icm type IV secretion system effector LaiE [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,990273,994874,-,sdeC/laiC,1-4602/4602,===============,0/0,100.00,99.74,vfdb,YP_096166,(sdeC/laiC) Dot/Icm type IV secretion system effector SdeC [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,998834,999193,-,lpg2149,1-360/360,===============,0/0,100.00,100.00,vfdb,YP_096162,(lpg2149) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,999281,1000561,-,lpg2148,1-1281/1281,===============,0/0,100.00,100.00,vfdb,YP_096161,(lpg2148) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1000637,1002085,-,mavC,1-1449/1449,===============,0/0,100.00,100.00,vfdb,YP_096160,(mavC) Dot/Icm type IV secretion system effector MavC [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1005389,1005907,-,ankB/legAU13/ceg27,1-519/519,===============,0/0,100.00,100.00,vfdb,YP_096157,(ankB/legAU13/ceg27) Dot/Icm type IV secretion system effector AnkB/LegAU13/Ceg27 E3 ubiquitin ligase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1010703,1012319,+,legK2,1-1617/1617,===============,0/0,100.00,100.00,vfdb,YP_096150,(legK2) Dot/Icm type IV secretion system effector LegK2 calmodulin-dependent protein kinase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1021296,1021838,+,legA6,1-543/543,===============,0/0,100.00,100.00,vfdb,YP_096144,(legA6) Dot/Icm type IV secretion system effector LegA6 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1178860,1179918,+,lpg2050,1-1059/1059,===============,0/0,100.00,100.00,vfdb,YP_096066,(lpg2050) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1217684,1218718,+,pilT,1-1035/1035,===============,0/0,100.00,100.00,vfdb,YP_096029,(pilT) type IV pilus twitching motility protein PilT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1242924,1245776,+,lpg1986,1-2853/2853,===============,0/0,100.00,100.00,vfdb,YP_096002,(lpg1986) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1252858,1254792,+,setA,1-1935/1935,===============,0/0,100.00,100.00,vfdb,YP_095994,(setA) Dot/Icm type IV secretion system effector SetA manipulating host cell vesicle trafficking factors [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1255637,1256497,-,pieG/legG1,1-861/861,===============,0/0,100.00,100.00,vfdb,YP_095992,(pieG/legG1) Dot/Icm type IV secretion system effector PieG/LegG1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1256473,1257123,-,lpg1975,1-651/651,===============,0/0,100.00,99.85,vfdb,YP_095991,(lpg1975) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1259548,1259925,+,pieF,1-378/378,===============,0/0,100.00,100.00,vfdb,YP_095988,(pieF) Dot/Icm type IV secretion system effector PieF [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1261569,1263476,+,pieE,1-1908/1908,===============,0/0,100.00,100.00,vfdb,YP_095985,(pieE) Dot/Icm type IV secretion system effector PieE [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1266210,1267775,+,pieD/lirF,1-1566/1566,===============,0/0,100.00,100.00,vfdb,YP_095982,(pieD/lirF) Dot/Icm type IV secretion system effector PieD/LirF [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1268180,1271146,+,pieC/lirE,1-2967/2967,===============,0/0,100.00,100.00,vfdb,YP_095981,(pieC/lirE) Dot/Icm type IV secretion system effector PieC/LirE [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1271410,1272720,-,pieB/lirD,1-1311/1311,===============,0/0,100.00,100.00,vfdb,YP_095980,(pieB/lirD) Dot/Icm type IV secretion system effector PieB/LirD [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1273042,1275141,+,pieA/lirC,1-2100/2100,===============,0/0,100.00,100.00,vfdb,YP_095979,(pieA/lirC) Dot/Icm type IV secretion system effector PieA/LirC [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1275207,1275773,-,lirB,1-567/567,===============,0/0,100.00,100.00,vfdb,YP_095978,(lirB) Dot/Icm type IV secretion system effector LirB [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1277470,1278243,-,lirA,1-774/774,===============,0/0,100.00,100.00,vfdb,YP_095976,(lirA) Dot/Icm type IV secretion system effector LirA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1278428,1280422,-,lpg1959,1-1995/1995,===============,0/0,100.00,100.00,vfdb,YP_095975,(lpg1959) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1280675,1282303,-,legL5,1-1629/1629,===============,0/0,100.00,100.00,vfdb,YP_095974,(legL5) Dot/Icm type IV secretion system effector LegL5 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1287848,1290130,+,legC4,1-2283/2283,===============,0/0,100.00,100.00,vfdb,YP_095969,(legC4) Dot/Icm type IV secretion system effector LegC4 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1292197,1293321,-,ralF,1-1125/1125,===============,0/0,100.00,100.00,vfdb,YP_095966,(ralF) Dot/Icm type IV secretion system effector guanine nucleotide exchange protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1293614,1294954,+,lem17,1-1341/1341,===============,0/0,100.00,100.00,vfdb,YP_095965,(lem17) Dot/Icm type IV secretion system effector Lem17 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1295263,1296270,+,legLC4,1-1008/1008,===============,0/0,100.00,100.00,vfdb,YP_095964,(legLC4) Dot/Icm type IV secretion system effector LegLC4 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1296282,1297031,-,lem16,1-750/750,===============,0/0,100.00,100.00,vfdb,YP_095963,(lem16) Dot/Icm type IV secretion system effector Lem16 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1313168,1313782,+,lem15,1-615/615,===============,0/0,100.00,100.00,vfdb,YP_095949,(lem15) Dot/Icm type IV secretion system effector Lem15 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1322403,1325195,-,lpg1924,1-2793/2793,===============,0/0,100.00,100.00,vfdb,YP_095941,(lpg1924) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1333240,1333662,+,pilE/pilA,1-423/423,===============,0/0,100.00,100.00,vfdb,YP_095932,(pilE/pilA) type IV pilus  assembly protein major pilin  [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1333844,1334272,+,pilE,1-429/429,===============,0/0,100.00,100.00,vfdb,YP_095931,(pilE) type IV pilus pilin PilE [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1343516,1345321,+,lpg1907,1-1806/1806,===============,0/0,100.00,100.00,vfdb,YP_095924,(lpg1907) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1362216,1363937,+,legLC8,1-1722/1722,===============,0/0,100.00,100.00,vfdb,YP_095907,(legLC8) Dot/Icm type IV secretion system effector LegLC8 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1365195,1366526,+,lpg1888,1-1332/1332,===============,0/0,100.00,100.00,vfdb,YP_095905,(lpg1888) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1368264,1369481,-,ylfB/legC2,1-1218/1218,===============,0/0,100.00,100.00,vfdb,YP_095901,(ylfB/legC2) Dot/Icm type IV secretion system effector LegC2/YlfB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1375003,1375473,-,lspM,1-471/471,===============,0/0,100.00,100.00,vfdb,YP_095895,(lspM) general secretion pathway protein M [<i>lsp</i> T2SS (VF0154)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1375470,1376609,-,lspL,1-1140/1140,===============,0/0,100.00,100.00,vfdb,YP_095894,(lspL) general secretion pathway protein L [<i>lsp</i> T2SS (VF0154)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1398505,1399167,+,lem14,1-663/663,===============,0/0,100.00,100.00,vfdb,YP_095877,(lem14) Dot/Icm type IV secretion system effector Lem14 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1414173,1415591,-,ceg25,1-1419/1419,===============,0/0,100.00,100.00,vfdb,YP_095862,(ceg25) Dot/Icm type IV secretion system effector Ceg25 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1459235,1460170,+,lpg1803,1-936/936,===============,0/0,100.00,100.00,vfdb,YP_095829,(lpg1803) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1465089,1466285,+,mavB,1-1197/1197,===============,0/0,100.00,100.00,vfdb,YP_095824,(mavB) Dot/Icm type IV secretion system effector mavB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1466470,1467750,-,rvfA,1-1281/1281,===============,0/0,100.00,100.00,vfdb,YP_095823,(rvfA) Dot/Icm type IV secretion system effector RvfA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1472571,1473638,+,fliM,1-1068/1068,===============,0/0,100.00,100.00,vfdb,YP_095818,(fliM) flagellar motor switch protein FliM [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1473648,1473977,+,fliN,1-330/330,===============,0/0,100.00,100.00,vfdb,YP_095817,(fliN) flagellar motor switch protein FliN [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1473974,1474384,+,fliO,1-411/411,===============,0/0,100.00,100.00,vfdb,YP_095816,(fliO) flagellar protein FliO [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1474385,1475134,+,fliP,1-750/750,===============,0/0,100.00,100.00,vfdb,YP_095815,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1475143,1475412,+,fliQ,1-270/270,===============,0/0,100.00,100.00,vfdb,YP_095814,(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1475416,1476186,+,fliR,1-771/771,===============,0/0,100.00,100.00,vfdb,YP_095813,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1476183,1477334,+,flhB,1-1152/1152,===============,0/0,100.00,100.00,vfdb,YP_095812,(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1477331,1479409,+,flhA,1-2079/2079,===============,0/0,100.00,100.00,vfdb,YP_095811,(flhA) flagellar biosynthetic protein FlhA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1479429,1480589,+,flhF,1-1161/1161,===============,0/0,100.00,100.00,vfdb,YP_095810,(flhF) flagellar GTP-binding protein FlhF [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1480558,1481445,+,fleN,1-888/888,===============,0/0,100.00,100.00,vfdb,YP_095809,(fleN) flagellar synthesis regulator FleN [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1482268,1483041,+,motC,1-774/774,===============,0/0,100.00,100.00,vfdb,YP_095807,(motC) flagellar motor rotation protein MotA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1482998,1483819,+,motB,1-822/822,===============,0/0,100.00,100.00,vfdb,YP_095806,(motB) flagellar motor rotation protein MotB [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1486958,1487443,-,lpg1776,1-486/486,===============,0/0,100.00,100.00,vfdb,YP_095802,(lpg1776) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1502607,1503638,+,fleS/flrB,1-1032/1032,===============,0/0,100.00,100.00,vfdb,YP_095789,(fleS/flrB) flagellar sensor histidine kinase FleS [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1503614,1504975,+,fleR/flrC,1-1362/1362,===============,0/0,100.00,100.00,vfdb,YP_095788,(fleR/flrC) sigma 54-dependent response regulator [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1504990,1505304,+,fliE,1-315/315,===============,0/0,100.00,100.00,vfdb,YP_095787,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1505476,1507110,+,fliF,1-1635/1635,===============,0/0,100.00,100.00,vfdb,YP_095786,(fliF) flagellar M-ring protein FliF [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1507113,1508102,+,fliG,1-990/990,===============,0/0,100.00,100.00,vfdb,YP_095785,(fliG) flagellar motor switch protein G [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1508244,1508882,+,fliH,1-639/639,===============,0/0,100.00,100.00,vfdb,YP_095784,(fliH) flagellar assembly protein H [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1508882,1510234,+,fliI,1-1353/1353,===============,0/0,100.00,100.00,vfdb,YP_095783,(fliI) flagellum-specific ATP synthase FliI [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1510231,1510686,+,fliJ,1-456/456,===============,0/0,100.00,100.00,vfdb,YP_095782,(fliJ) flagellar protein FliJ [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1516832,1517479,+,lpg1752,1-648/648,===============,0/0,100.00,100.00,vfdb,YP_095778,(lpg1752) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1517492,1518802,+,lpg1751,1-1311/1311,===============,0/0,100.00,100.00,vfdb,YP_095777,(lpg1751) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1556212,1557849,+,ankI/legAS4,1-1638/1638,===============,0/0,100.00,100.00,vfdb,YP_095745,(ankI/legAS4) Dot/Icm type IV secretion system effector AnkI/LegAS4 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1558240,1559928,+,lpg1717,1-1689/1689,===============,0/0,100.00,100.00,vfdb,YP_095744,(lpg1717) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1559992,1560450,-,lpg1716,1-459/459,===============,0/0,100.00,100.00,vfdb,YP_095743,(lpg1716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1573406,1575046,-,ppeB,1-1641/1641,===============,0/0,100.00,100.00,vfdb,YP_095729,(ppeB) Dot/Icm type IV secretion system effector PpeB [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1575182,1576864,-,legC3/ppeA,1-1683/1683,===============,0/0,100.00,100.00,vfdb,YP_095728,(legC3/ppeA) Dot/Icm type IV secretion system effector LegC3/PpeA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1584824,1586134,-,lpg1692,1-1311/1311,===============,0/0,100.00,100.00,vfdb,YP_095719,(lpg1692) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1590847,1591473,-,lpg1689,1-627/627,===============,0/0,100.00,100.00,vfdb,YP_095716,(lpg1689) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1591657,1592901,+,fliK,1-1245/1245,===============,0/0,100.00,100.00,vfdb,YP_095715,(fliK) flagellar hook-length control protein FliK [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1592938,1594140,+,mavA,1-1203/1203,===============,0/0,100.00,100.00,vfdb,YP_095714,(mavA) Dot/Icm type IV secretion system effector mavA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1594727,1595596,+,lpg1685,1-870/870,===============,0/0,100.00,100.00,vfdb,YP_095712,(lpg1685) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1595607,1597004,-,lpg1684,1-1398/1398,===============,0/0,100.00,100.00,vfdb,YP_095711,(lpg1684) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1597308,1598816,-,ravZ,1-1509/1509,===============,0/0,100.00,100.00,vfdb,YP_095710,(ravZ) Dot/Icm type IV secretion system effector RavZ [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1614381,1615271,-,lpg1670,1-891/891,===============,0/0,100.00,100.00,vfdb,YP_095697,(lpg1670) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
LPE509.fasta,CP003885.1,1619737,1621128,+,lpg1667,1-1392/1392,===============,0/0,100.00,100.00,vfdb,YP_095694,(lpg1667) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
